customer_id	tot_travel_sales	tot_sales	travel_sales_percentage
7711	0	135	,000000
7713	80	80	100,000000
7714	12	12	100,000000
7715	72	72	100,000000
7717	20	20	100,000000
7718	7	7	100,000000
7719	14	14	100,000000
7720	73	73	100,000000
7721	69	69	100,000000
7722	0	2	,000000
7723	15	15	100,000000
7724	9	9	100,000000
7725	7	7	100,000000
7726	0	18	,000000
7727	32	32	100,000000
7728	5	5	100,000000
7729	20	20	100,000000
7730	11	11	100,000000
7731	13	30	43,333333
7732	2	2	100,000000
7733	0	66	,000000
7734	39	39	100,000000
7735	28	28	100,000000
7736	12	12	100,000000
7738	23	23	100,000000
7741	8	8	100,000000
7742	2	2	100,000000
7743	0	107	,000000
7744	0	12	,000000
7745	0	59	,000000
7746	0	91	,000000
7747	35	35	100,000000
7749	0	19	,000000
7750	39	39	100,000000
7751	4	4	100,000000
7752	17	17	100,000000
7753	13	13	100,000000
7754	2	2	100,000000
7756	6	6	100,000000
7757	19	19	100,000000
7758	0	54	,000000
7759	2	2	100,000000
7762	12	12	100,000000
7763	28	28	100,000000
7764	33	46	71,739130
7765	13	13	100,000000
7766	2	2	100,000000
7767	0	8	,000000
7768	21	21	100,000000
7769	36	36	100,000000
7770	10	32	31,250000
7771	2	2	100,000000
7772	0	14	,000000
7774	16	16	100,000000
7775	36	36	100,000000
7776	8	8	100,000000
7777	10	10	100,000000
7778	2	2	100,000000
7779	28	28	100,000000
7780	54	54	100,000000
7781	14	14	100,000000
7782	0	184	,000000
7783	9	9	100,000000
7784	4	4	100,000000
7786	5	5	100,000000
7787	0	87	,000000
7788	47	47	100,000000
7789	0	18	,000000
7790	13	13	100,000000
7791	12	12	100,000000
7792	24	24	100,000000
7793	0	177	,000000
7794	0	81	,000000
7795	9	9	100,000000
7796	10	10	100,000000
7797	17	17	100,000000
7798	0	9	,000000
7800	23	23	100,000000
7801	30	30	100,000000
7802	5	5	100,000000
7803	1	1	100,000000
7804	13	13	100,000000
7805	21	21	100,000000
7806	0	63	,000000
7807	0	17	,000000
7808	18	18	100,000000
7809	0	20	,000000
7810	136	136	100,000000
7811	31	31	100,000000
7812	0	190	,000000
7813	0	101	,000000
7814	10	10	100,000000
7816	55	55	100,000000
7817	2	2	100,000000
7818	0	47	,000000
7819	9	9	100,000000
7820	17	17	100,000000
7821	14	18	77,777778
7822	0	139	,000000
7823	20	20	100,000000
7825	14	14	100,000000
7826	6	6	100,000000
7828	55	55	100,000000
7829	6	6	100,000000
7830	27	27	100,000000
7831	0	117	,000000
7832	31	31	100,000000
7835	0	51	,000000
7836	0	184	,000000
7837	3	3	100,000000
7838	13	13	100,000000
7839	19	19	100,000000
7840	7	7	100,000000
7841	17	17	100,000000
7842	19	19	100,000000
7843	0	17	,000000
7844	5	5	100,000000
7845	31	31	100,000000
7846	9	9	100,000000
7847	18	18	100,000000
7848	6	6	100,000000
7849	0	99	,000000
7850	0	12	,000000
7851	54	54	100,000000
7852	39	39	100,000000
7853	6	6	100,000000
7854	16	16	100,000000
7855	11	11	100,000000
7856	26	26	100,000000
7857	21	21	100,000000
7858	13	13	100,000000
7859	17	17	100,000000
7860	0	82	,000000
7861	19	19	100,000000
7862	0	205	,000000
7863	22	22	100,000000
7865	0	21	,000000
7866	23	23	100,000000
7867	6	6	100,000000
7868	22	22	100,000000
7869	32	32	100,000000
7870	21	21	100,000000
7871	26	26	100,000000
7872	22	22	100,000000
7873	0	10	,000000
7874	0	8	,000000
7876	4	4	100,000000
7878	0	29	,000000
7879	19	19	100,000000
7880	13	13	100,000000
7881	13	13	100,000000
7882	45	45	100,000000
7883	28	28	100,000000
7884	0	28	,000000
7886	0	4	,000000
7887	64	64	100,000000
7888	19	19	100,000000
7889	4	4	100,000000
7890	21	21	100,000000
7891	14	14	100,000000
7892	8	8	100,000000
7893	28	28	100,000000
7895	16	16	100,000000
7896	0	84	,000000
7897	16	16	100,000000
7898	0	6	,000000
7899	22	22	100,000000
7900	3	3	100,000000
7901	6	6	100,000000
7902	15	15	100,000000
7904	8	15	53,333333
7905	47	47	100,000000
7906	63	63	100,000000
7907	5	5	100,000000
7908	18	18	100,000000
7909	73	73	100,000000
7910	31	31	100,000000
7911	7	7	100,000000
7913	0	110	,000000
7914	18	18	100,000000
7915	87	87	100,000000
7917	0	91	,000000
7918	4	4	100,000000
7919	6	6	100,000000
7920	81	81	100,000000
7921	7	7	100,000000
7923	11	11	100,000000
7924	33	33	100,000000
7925	5	5	100,000000
7926	3	3	100,000000
7927	11	11	100,000000
7929	0	56	,000000
7930	22	22	100,000000
7931	5	5	100,000000
7932	6	6	100,000000
7933	8	8	100,000000
7934	60	60	100,000000
7935	7	7	100,000000
7936	13	13	100,000000
7937	4	4	100,000000
7938	12	12	100,000000
7939	26	26	100,000000
7940	50	50	100,000000
7941	15	15	100,000000
7942	25	25	100,000000
7943	2	2	100,000000
7944	0	3	,000000
7945	17	17	100,000000
7946	0	75	,000000
7948	57	57	100,000000
7949	5	5	100,000000
7950	7	7	100,000000
7951	26	26	100,000000
7952	76	76	100,000000
7953	10	10	100,000000
7954	4	4	100,000000
7955	4	4	100,000000
7956	14	14	100,000000
7957	6	6	100,000000
7958	6	6	100,000000
7959	0	44	,000000
7960	10	10	100,000000
7961	0	14	,000000
7962	5	5	100,000000
7963	43	43	100,000000
7964	12	12	100,000000
7965	17	17	100,000000
7966	26	26	100,000000
7967	23	23	100,000000
7968	14	14	100,000000
7969	0	117	,000000
7970	0	52	,000000
7971	17	17	100,000000
7972	6	6	100,000000
7973	0	6	,000000
7974	2	2	100,000000
7975	25	25	100,000000
7976	0	40	,000000
7977	0	138	,000000
7978	20	20	100,000000
7979	5	5	100,000000
7980	9	9	100,000000
7981	5	5	100,000000
7983	13	13	100,000000
7984	8	8	100,000000
7985	25	25	100,000000
7986	12	12	100,000000
7987	7	7	100,000000
7988	19	19	100,000000
7989	96	96	100,000000
7990	16	16	100,000000
7991	0	6	,000000
7992	0	5	,000000
7993	14	14	100,000000
7994	0	62	,000000
7995	9	9	100,000000
7996	11	11	100,000000
7997	33	33	100,000000
7999	7	7	100,000000
8000	12	12	100,000000
8001	6	6	100,000000
8002	32	32	100,000000
8003	107	107	100,000000
8004	20	20	100,000000
8005	5	5	100,000000
8007	13	13	100,000000
8008	18	18	100,000000
8009	8	8	100,000000
8010	0	7	,000000
8011	16	16	100,000000
8012	18	18	100,000000
8013	12	12	100,000000
8014	11	11	100,000000
8015	44	44	100,000000
8016	66	66	100,000000
8017	7	7	100,000000
8018	0	31	,000000
8020	12	12	100,000000
8021	26	26	100,000000
8022	15	15	100,000000
8023	19	19	100,000000
8024	10	10	100,000000
8025	7	7	100,000000
8026	0	31	,000000
8029	7	7	100,000000
8030	3	3	100,000000
8031	7	7	100,000000
8032	8	8	100,000000
8033	18	18	100,000000
8034	14	14	100,000000
8035	15	15	100,000000
8036	9	9	100,000000
8038	0	25	,000000
8039	0	92	,000000
8040	0	120	,000000
8041	11	11	100,000000
8042	28	28	100,000000
8043	7	7	100,000000
8044	7	7	100,000000
8045	2	2	100,000000
8046	28	28	100,000000
8048	17	17	100,000000
8050	0	5	,000000
8053	24	24	100,000000
8054	22	22	100,000000
8055	12	12	100,000000
8056	18	18	100,000000
8059	87	87	100,000000
8060	0	30	,000000
8061	8	33	24,242424
8062	10	10	100,000000
8063	18	18	100,000000
8065	18	18	100,000000
8066	11	11	100,000000
8068	104	104	100,000000
8069	0	45	,000000
8070	24	24	100,000000
8071	41	41	100,000000
8072	13	13	100,000000
8073	18	18	100,000000
8074	67	67	100,000000
8075	10	10	100,000000
8076	9	9	100,000000
8077	0	114	,000000
8078	8	8	100,000000
8079	8	8	100,000000
8080	0	13	,000000
8081	9	9	100,000000
8083	17	17	100,000000
8084	0	45	,000000
8085	4	4	100,000000
8087	0	157	,000000
8089	84	84	100,000000
8090	4	4	100,000000
8091	63	63	100,000000
8092	18	18	100,000000
8093	21	21	100,000000
8094	16	16	100,000000
8096	5	6	83,333333
8097	6	6	100,000000
8098	40	40	100,000000
8099	1	1	100,000000
8101	10	10	100,000000
8102	6	6	100,000000
8104	0	10	,000000
8105	18	18	100,000000
8106	0	86	,000000
8107	17	17	100,000000
8108	90	90	100,000000
8109	5	5	100,000000
8110	67	67	100,000000
8111	25	25	100,000000
8113	23	23	100,000000
8114	8	8	100,000000
8115	16	26	61,538462
8116	61	61	100,000000
8117	0	16	,000000
8118	0	82	,000000
8119	8	8	100,000000
8121	0	72	,000000
8122	20	20	100,000000
8123	20	20	100,000000
8124	16	16	100,000000
8125	13	13	100,000000
8126	15	15	100,000000
8127	10	10	100,000000
8128	8	8	100,000000
8129	22	22	100,000000
8130	18	18	100,000000
8132	7	7	100,000000
8133	14	14	100,000000
8134	26	26	100,000000
8135	10	10	100,000000
8136	1	1	100,000000
8137	16	16	100,000000
8138	18	18	100,000000
8139	41	41	100,000000
8140	68	68	100,000000
8141	0	45	,000000
8142	29	29	100,000000
8143	0	6	,000000
8145	15	15	100,000000
8146	35	35	100,000000
8147	1	1	100,000000
8148	18	18	100,000000
8149	15	15	100,000000
8151	34	34	100,000000
8153	12	12	100,000000
8154	28	28	100,000000
8155	6	6	100,000000
8156	9	16	56,250000
8157	8	8	100,000000
8158	17	17	100,000000
8159	12	26	46,153846
8161	24	24	100,000000
8162	3	3	100,000000
8163	5	39	12,820513
8164	61	61	100,000000
8165	27	27	100,000000
8166	0	74	,000000
8167	7	7	100,000000
8169	0	174	,000000
8170	20	20	100,000000
8171	35	35	100,000000
8172	0	97	,000000
8173	32	32	100,000000
8175	17	17	100,000000
8176	0	46	,000000
8177	21	21	100,000000
8178	11	11	100,000000
8179	55	55	100,000000
8180	39	39	100,000000
8181	69	69	100,000000
8182	12	12	100,000000
8183	0	25	,000000
8184	13	13	100,000000
8185	0	19	,000000
8186	8	8	100,000000
8187	16	16	100,000000
8188	25	25	100,000000
8189	0	85	,000000
8190	11	11	100,000000
8191	40	51	78,431373
8193	12	12	100,000000
8194	16	16	100,000000
8195	31	31	100,000000
8196	22	22	100,000000
8198	20	20	100,000000
8199	77	77	100,000000
8200	11	11	100,000000
8202	104	104	100,000000
8203	0	121	,000000
8204	0	144	,000000
8205	5	5	100,000000
8206	0	55	,000000
8207	30	30	100,000000
8208	25	25	100,000000
8209	3	3	100,000000
8211	0	28	,000000
8212	14	14	100,000000
8213	3	3	100,000000
8214	10	22	45,454545
8215	22	22	100,000000
8217	10	10	100,000000
8218	0	16	,000000
8219	0	7	,000000
8220	16	16	100,000000
8221	8	8	100,000000
8222	26	26	100,000000
8223	4	4	100,000000
8224	16	16	100,000000
8225	4	4	100,000000
8226	17	17	100,000000
8227	7	7	100,000000
8228	0	108	,000000
8229	18	18	100,000000
8230	0	5	,000000
8231	0	48	,000000
8234	19	19	100,000000
8235	0	53	,000000
8236	10	10	100,000000
8237	57	57	100,000000
8238	32	32	100,000000
8239	0	108	,000000
8240	34	34	100,000000
8241	56	56	100,000000
8242	151	151	100,000000
8243	25	25	100,000000
8245	0	44	,000000
8246	10	10	100,000000
8247	45	45	100,000000
8248	35	35	100,000000
8250	8	8	100,000000
8251	13	13	100,000000
8252	0	60	,000000
8253	23	23	100,000000
8254	83	83	100,000000
8255	34	34	100,000000
8257	4	4	100,000000
8259	42	42	100,000000
8260	27	27	100,000000
8261	2	2	100,000000
8263	40	40	100,000000
8264	2	2	100,000000
8265	3	3	100,000000
8266	29	29	100,000000
8267	9	10	90,000000
8268	0	13	,000000
8269	0	62	,000000
8270	33	33	100,000000
8271	9	9	100,000000
8272	22	22	100,000000
8273	4	4	100,000000
8274	35	35	100,000000
8275	0	197	,000000
8276	3	3	100,000000
8277	0	13	,000000
8279	0	193	,000000
8280	9	9	100,000000
8281	93	93	100,000000
8282	8	8	100,000000
8283	71	71	100,000000
8284	0	13	,000000
8285	8	36	22,222222
8287	0	121	,000000
8288	15	15	100,000000
8289	0	94	,000000
8290	7	7	100,000000
8291	49	49	100,000000
8292	9	9	100,000000
8293	26	26	100,000000
8294	45	45	100,000000
8295	18	18	100,000000
8296	19	31	61,290323
8298	60	60	100,000000
8299	13	13	100,000000
8300	27	27	100,000000
8301	15	15	100,000000
8302	10	10	100,000000
8303	21	21	100,000000
8304	76	76	100,000000
8305	7	7	100,000000
8306	18	18	100,000000
8307	5	5	100,000000
8308	67	67	100,000000
8309	7	7	100,000000
8310	73	73	100,000000
8311	0	84	,000000
8312	14	14	100,000000
8314	14	14	100,000000
8315	0	70	,000000
8317	15	15	100,000000
8318	19	19	100,000000
8319	7	7	100,000000
8321	20	20	100,000000
8322	20	20	100,000000
8323	28	28	100,000000
8324	20	20	100,000000
8325	6	6	100,000000
8326	55	55	100,000000
8327	3	3	100,000000
8328	5	5	100,000000
8329	22	22	100,000000
8330	1	1	100,000000
8333	9	9	100,000000
8334	13	13	100,000000
8335	16	16	100,000000
8336	0	67	,000000
8337	29	29	100,000000
8338	50	50	100,000000
8339	10	10	100,000000
8340	46	46	100,000000
8341	0	8	,000000
8342	7	7	100,000000
8344	2	2	100,000000
8345	0	105	,000000
8346	13	13	100,000000
8347	11	11	100,000000
8348	20	20	100,000000
8349	5	5	100,000000
8350	0	27	,000000
8351	0	202	,000000
8352	10	10	100,000000
8354	14	14	100,000000
8355	0	135	,000000
8356	31	31	100,000000
8358	15	15	100,000000
8359	97	97	100,000000
8360	21	21	100,000000
8362	0	16	,000000
8363	0	114	,000000
8364	0	129	,000000
8366	18	18	100,000000
8367	73	73	100,000000
8369	31	31	100,000000
8370	40	40	100,000000
8371	7	7	100,000000
8372	7	7	100,000000
8373	53	53	100,000000
8374	0	117	,000000
8375	12	12	100,000000
8376	22	22	100,000000
8377	0	2	,000000
8378	18	18	100,000000
8379	6	6	100,000000
8380	48	48	100,000000
8381	20	20	100,000000
8382	31	31	100,000000
8384	25	25	100,000000
8386	9	9	100,000000
8387	26	26	100,000000
8388	0	93	,000000
8389	5	22	22,727273
8390	18	18	100,000000
8391	51	51	100,000000
8393	0	10	,000000
8394	23	23	100,000000
8396	8	8	100,000000
8397	58	58	100,000000
8398	6	6	100,000000
8399	3	3	100,000000
8400	33	33	100,000000
8401	5	5	100,000000
8403	0	33	,000000
8404	95	95	100,000000
8405	0	106	,000000
8406	16	16	100,000000
8407	21	21	100,000000
8408	11	11	100,000000
8409	12	12	100,000000
8410	40	40	100,000000
8411	41	41	100,000000
8412	0	30	,000000
8414	0	81	,000000
8415	19	19	100,000000
8416	33	33	100,000000
8417	0	6	,000000
8418	0	27	,000000
8419	22	22	100,000000
8421	22	22	100,000000
8423	16	16	100,000000
8424	5	5	100,000000
8425	10	10	100,000000
8426	7	7	100,000000
8427	0	193	,000000
8428	13	13	100,000000
8429	12	12	100,000000
8430	22	22	100,000000
8431	6	6	100,000000
8432	4	11	36,363636
8434	14	14	100,000000
8435	99	99	100,000000
8436	22	22	100,000000
8438	24	40	60,000000
8439	0	42	,000000
8441	5	5	100,000000
8442	55	55	100,000000
8443	5	5	100,000000
8444	7	7	100,000000
8445	16	16	100,000000
8446	0	11	,000000
8447	3	3	100,000000
8448	0	16	,000000
8451	11	11	100,000000
8452	0	233	,000000
8454	0	87	,000000
8455	7	7	100,000000
8456	22	22	100,000000
8457	32	32	100,000000
8458	17	17	100,000000
8462	46	46	100,000000
8463	0	80	,000000
8464	0	16	,000000
8465	4	4	100,000000
8466	133	133	100,000000
8467	48	48	100,000000
8468	7	7	100,000000
8469	18	18	100,000000
8470	16	16	100,000000
8471	25	25	100,000000
8472	68	68	100,000000
8473	52	52	100,000000
8474	28	28	100,000000
8475	13	13	100,000000
8476	23	23	100,000000
8477	0	102	,000000
8478	11	11	100,000000
8480	7	7	100,000000
8481	14	14	100,000000
8482	53	53	100,000000
8483	31	31	100,000000
8484	8	8	100,000000
8485	16	16	100,000000
8486	67	67	100,000000
8487	19	19	100,000000
8488	24	24	100,000000
8489	18	18	100,000000
8490	29	29	100,000000
8491	29	29	100,000000
8492	5	5	100,000000
8493	19	19	100,000000
8494	6	6	100,000000
8495	17	17	100,000000
8496	0	11	,000000
8497	0	93	,000000
8498	0	128	,000000
8499	10	10	100,000000
8500	0	85	,000000
8502	1	1	100,000000
8503	3	3	100,000000
8504	56	56	100,000000
8505	25	25	100,000000
8506	6	6	100,000000
8508	2	2	100,000000
8509	18	18	100,000000
8510	10	42	23,809524
8511	0	237	,000000
8513	5	5	100,000000
8514	5	5	100,000000
8515	22	22	100,000000
8517	19	19	100,000000
8518	12	12	100,000000
8520	38	45	84,444444
8521	6	6	100,000000
8522	0	125	,000000
8523	10	10	100,000000
8524	15	15	100,000000
8525	4	4	100,000000
8526	38	38	100,000000
8528	33	33	100,000000
8529	6	6	100,000000
8530	10	10	100,000000
8531	58	58	100,000000
8533	20	20	100,000000
8534	0	122	,000000
8536	18	18	100,000000
8539	13	13	100,000000
8540	11	11	100,000000
8541	29	29	100,000000
8542	9	9	100,000000
8544	0	75	,000000
8545	18	18	100,000000
8546	47	47	100,000000
8548	50	50	100,000000
8549	11	11	100,000000
8550	34	34	100,000000
8551	0	86	,000000
8552	12	12	100,000000
8553	3	3	100,000000
8554	17	17	100,000000
8555	32	32	100,000000
8556	56	56	100,000000
8557	42	42	100,000000
8558	0	43	,000000
8559	10	20	50,000000
8560	8	8	100,000000
8561	31	31	100,000000
8562	45	45	100,000000
8563	12	12	100,000000
8564	0	101	,000000
8565	0	10	,000000
8566	12	12	100,000000
8568	35	35	100,000000
8569	6	6	100,000000
8570	0	23	,000000
8571	75	75	100,000000
8572	15	15	100,000000
8573	21	21	100,000000
8574	13	13	100,000000
8575	20	20	100,000000
8576	25	25	100,000000
8577	0	84	,000000
8578	0	92	,000000
8579	21	21	100,000000
8581	9	9	100,000000
8582	9	9	100,000000
8585	4	4	100,000000
8586	4	4	100,000000
8587	0	45	,000000
8588	8	8	100,000000
8590	4	4	100,000000
8591	11	11	100,000000
8592	0	121	,000000
8593	10	10	100,000000
8594	33	33	100,000000
8596	13	32	40,625000
8597	16	16	100,000000
8598	23	23	100,000000
8599	23	23	100,000000
8600	22	22	100,000000
8601	18	24	75,000000
8602	0	15	,000000
8603	2	2	100,000000
8605	19	19	100,000000
8606	15	15	100,000000
8607	40	40	100,000000
8608	22	22	100,000000
8609	16	16	100,000000
8612	0	15	,000000
8613	9	9	100,000000
8614	0	19	,000000
8615	0	151	,000000
8616	4	4	100,000000
8617	75	75	100,000000
8618	8	8	100,000000
8619	40	40	100,000000
8620	7	7	100,000000
8621	21	21	100,000000
8622	17	17	100,000000
8623	15	15	100,000000
8624	14	23	60,869565
8625	0	23	,000000
8626	0	11	,000000
8627	24	24	100,000000
8628	8	8	100,000000
8629	14	14	100,000000
8630	5	5	100,000000
8632	21	21	100,000000
8633	9	9	100,000000
8634	14	14	100,000000
8635	12	21	57,142857
8638	10	19	52,631579
8639	10	10	100,000000
8640	19	19	100,000000
8641	2	2	100,000000
8644	44	44	100,000000
8645	11	11	100,000000
8646	17	17	100,000000
8647	0	134	,000000
8648	7	7	100,000000
8649	0	62	,000000
8651	1	1	100,000000
8652	13	13	100,000000
8653	57	57	100,000000
8657	7	7	100,000000
8658	15	15	100,000000
8659	41	41	100,000000
8660	6	12	50,000000
8662	18	18	100,000000
8663	0	41	,000000
8664	17	17	100,000000
8665	27	27	100,000000
8666	5	5	100,000000
8667	67	67	100,000000
8668	45	45	100,000000
8669	0	64	,000000
8670	0	164	,000000
8671	0	12	,000000
8672	3	3	100,000000
8673	19	19	100,000000
8674	11	11	100,000000
8675	6	6	100,000000
8676	20	20	100,000000
8677	7	7	100,000000
8678	5	5	100,000000
8679	11	11	100,000000
8681	11	11	100,000000
8682	26	26	100,000000
8683	52	52	100,000000
8684	18	28	64,285714
8685	5	5	100,000000
8686	11	11	100,000000
8687	0	80	,000000
8688	30	30	100,000000
8689	1	1	100,000000
8691	0	110	,000000
8692	58	58	100,000000
8693	0	12	,000000
8694	13	13	100,000000
8695	17	17	100,000000
8697	0	149	,000000
8698	7	35	20,000000
8699	25	25	100,000000
8700	18	18	100,000000
8701	8	8	100,000000
8704	0	82	,000000
8705	5	5	100,000000
8706	13	13	100,000000
8708	30	30	100,000000
8709	24	24	100,000000
8710	0	140	,000000
8711	1	14	7,142857
8712	13	13	100,000000
8713	33	33	100,000000
8715	15	15	100,000000
8716	30	30	100,000000
8717	0	60	,000000
8718	3	3	100,000000
8720	25	25	100,000000
8721	2	2	100,000000
8723	23	23	100,000000
8724	24	24	100,000000
8725	0	16	,000000
8726	4	4	100,000000
8728	7	33	21,212121
8729	29	29	100,000000
8730	37	37	100,000000
8731	0	124	,000000
8732	0	14	,000000
8733	13	13	100,000000
8734	23	23	100,000000
8735	0	8	,000000
8736	24	24	100,000000
8737	59	59	100,000000
8738	7	7	100,000000
8739	15	15	100,000000
8740	15	15	100,000000
8742	90	90	100,000000
8743	17	17	100,000000
8744	10	10	100,000000
8745	17	17	100,000000
8746	0	104	,000000
8747	19	19	100,000000
8748	7	7	100,000000
8749	66	66	100,000000
8751	6	6	100,000000
8752	0	111	,000000
8753	5	19	26,315789
8754	13	19	68,421053
8756	7	7	100,000000
8757	10	10	100,000000
8758	33	33	100,000000
8759	3	3	100,000000
8760	49	49	100,000000
8761	12	12	100,000000
8762	2	2	100,000000
8763	13	13	100,000000
8764	9	9	100,000000
8765	12	12	100,000000
8766	6	10	60,000000
8767	13	13	100,000000
8768	74	74	100,000000
8769	0	83	,000000
8770	0	29	,000000
8771	0	28	,000000
8772	0	30	,000000
8773	33	33	100,000000
8775	0	146	,000000
8776	10	10	100,000000
8777	55	55	100,000000
8778	0	7	,000000
8779	32	32	100,000000
8780	12	12	100,000000
8781	2	2	100,000000
8782	42	42	100,000000
8783	9	9	100,000000
8784	6	6	100,000000
8785	13	13	100,000000
8786	13	13	100,000000
8787	24	24	100,000000
8788	17	17	100,000000
8791	14	14	100,000000
8792	18	18	100,000000
8793	30	47	63,829787
8794	92	92	100,000000
8797	26	26	100,000000
8798	9	18	50,000000
8799	15	15	100,000000
8800	17	17	100,000000
8803	8	8	100,000000
8804	7	7	100,000000
8805	9	9	100,000000
8806	13	13	100,000000
8808	1	1	100,000000
8809	11	11	100,000000
8810	25	25	100,000000
8811	0	8	,000000
8812	5	5	100,000000
8813	0	25	,000000
8814	56	56	100,000000
8815	38	38	100,000000
8816	17	17	100,000000
8817	0	33	,000000
8818	0	21	,000000
8819	0	17	,000000
8821	0	64	,000000
8823	10	10	100,000000
8824	0	19	,000000
8825	27	56	48,214286
8827	15	15	100,000000
8830	14	14	100,000000
8833	7	7	100,000000
8834	39	39	100,000000
8836	0	3	,000000
8837	48	48	100,000000
8838	16	16	100,000000
8839	16	16	100,000000
8840	88	88	100,000000
8841	45	45	100,000000
8842	0	3	,000000
8843	59	59	100,000000
8844	39	39	100,000000
8845	4	4	100,000000
8846	0	87	,000000
8847	7	7	100,000000
8849	18	18	100,000000
8850	26	26	100,000000
8851	20	20	100,000000
8852	12	12	100,000000
8853	29	29	100,000000
8854	23	23	100,000000
8856	0	7	,000000
8857	13	13	100,000000
8858	8	8	100,000000
8859	15	15	100,000000
8860	0	84	,000000
8861	6	6	100,000000
8862	48	48	100,000000
8863	17	17	100,000000
8864	26	26	100,000000
8865	43	43	100,000000
8867	34	34	100,000000
8868	2	2	100,000000
8869	10	10	100,000000
8870	0	117	,000000
8871	5	7	71,428571
8872	24	24	100,000000
8873	44	44	100,000000
8874	1	1	100,000000
8875	19	19	100,000000
8876	8	8	100,000000
8877	0	7	,000000
8878	19	19	100,000000
8879	8	8	100,000000
8881	4	4	100,000000
8882	16	16	100,000000
8884	3	14	21,428571
8885	23	23	100,000000
8886	37	37	100,000000
8887	65	65	100,000000
8888	10	10	100,000000
8889	27	27	100,000000
8890	0	37	,000000
8891	18	18	100,000000
8892	59	59	100,000000
8893	20	20	100,000000
8894	0	60	,000000
8895	0	17	,000000
8896	2	2	100,000000
8897	37	37	100,000000
8898	21	21	100,000000
8899	28	28	100,000000
8900	19	19	100,000000
8901	61	61	100,000000
8902	0	101	,000000
8904	47	47	100,000000
8905	7	7	100,000000
8906	0	23	,000000
8907	70	70	100,000000
8908	19	19	100,000000
8909	18	18	100,000000
8910	10	10	100,000000
8911	26	26	100,000000
8912	40	40	100,000000
8913	4	4	100,000000
8914	19	19	100,000000
8915	0	162	,000000
8916	19	19	100,000000
8918	7	7	100,000000
8919	39	39	100,000000
8921	0	59	,000000
8922	9	9	100,000000
8923	9	9	100,000000
8924	21	21	100,000000
8925	42	42	100,000000
8926	16	16	100,000000
8927	16	16	100,000000
8928	0	155	,000000
8929	24	24	100,000000
8930	14	14	100,000000
8932	7	60	11,666667
8933	6	6	100,000000
8934	13	13	100,000000
8935	17	17	100,000000
8936	0	6	,000000
8937	38	38	100,000000
8939	16	16	100,000000
8940	14	14	100,000000
8941	10	10	100,000000
8942	24	24	100,000000
8943	51	51	100,000000
8944	9	9	100,000000
8945	0	73	,000000
8946	0	61	,000000
8947	0	133	,000000
8948	18	18	100,000000
8949	4	4	100,000000
8950	5	5	100,000000
8951	14	14	100,000000
8952	0	96	,000000
8953	15	15	100,000000
8954	24	24	100,000000
8956	7	7	100,000000
8957	5	5	100,000000
8958	0	28	,000000
8960	81	81	100,000000
8962	5	5	100,000000
8963	104	104	100,000000
8964	20	20	100,000000
8966	0	93	,000000
8967	4	4	100,000000
8968	67	67	100,000000
8969	9	9	100,000000
8970	0	31	,000000
8971	3	3	100,000000
8973	0	107	,000000
8975	27	27	100,000000
8976	0	55	,000000
8977	11	28	39,285714
8979	5	5	100,000000
8980	10	10	100,000000
8981	19	19	100,000000
8982	12	12	100,000000
8983	2	2	100,000000
8984	1	12	8,333333
8987	4	4	100,000000
8988	2	2	100,000000
8989	39	39	100,000000
8991	15	15	100,000000
8992	12	12	100,000000
8993	0	25	,000000
8994	40	40	100,000000
8995	22	22	100,000000
8997	9	9	100,000000
8998	0	17	,000000
9000	9	9	100,000000
9001	0	4	,000000
9003	10	10	100,000000
9004	12	12	100,000000
9005	20	20	100,000000
9006	66	66	100,000000
9008	6	6	100,000000
9009	21	21	100,000000
9010	12	12	100,000000
9011	1	1	100,000000
9012	11	11	100,000000
9013	29	29	100,000000
9014	48	48	100,000000
9015	1	1	100,000000
9016	0	84	,000000
9017	26	26	100,000000
9018	0	18	,000000
9019	43	43	100,000000
9020	8	8	100,000000
9021	14	14	100,000000
9022	12	12	100,000000
9023	13	13	100,000000
9024	15	15	100,000000
9025	56	56	100,000000
9026	34	34	100,000000
9027	29	29	100,000000
9029	65	65	100,000000
9030	13	13	100,000000
9032	58	58	100,000000
9033	28	28	100,000000
9034	13	13	100,000000
9036	0	3	,000000
9037	0	83	,000000
9038	9	9	100,000000
9039	18	18	100,000000
9040	0	172	,000000
9042	11	20	55,000000
9043	3	3	100,000000
9044	9	9	100,000000
9045	17	17	100,000000
9046	6	6	100,000000
9047	15	15	100,000000
9048	5	5	100,000000
9049	0	37	,000000
9050	35	35	100,000000
9051	6	6	100,000000
9052	12	12	100,000000
9054	4	4	100,000000
9055	10	10	100,000000
9056	3	3	100,000000
9057	11	11	100,000000
9058	16	16	100,000000
9059	29	29	100,000000
9060	0	13	,000000
9061	16	16	100,000000
9062	20	20	100,000000
9063	0	64	,000000
9064	120	120	100,000000
9065	36	36	100,000000
9066	22	22	100,000000
9067	19	19	100,000000
9068	28	28	100,000000
9069	6	17	35,294118
9070	13	13	100,000000
9072	17	17	100,000000
9073	16	16	100,000000
9074	44	44	100,000000
9075	18	18	100,000000
9076	15	15	100,000000
9077	4	4	100,000000
9078	2	2	100,000000
9079	6	6	100,000000
9080	18	18	100,000000
9081	28	28	100,000000
9084	0	7	,000000
9085	16	16	100,000000
9086	7	7	100,000000
9087	17	25	68,000000
